"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.experimentcode","Answer.surveycode","Approve","Reject"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","31IBVUNM9U9LHXBLS9SN6EQTWV1FVM","A1561P9VVA3C1C","Submitted","Fri Dec 04 13:50:44 PST 2020","Fri Dec 04 14:02:32 PST 2020","Mon Dec 07 14:02:32 PST 2020","","","","708","0% (0/0)","0% (0/0)","0% (0/0)","0","1607118747929","115400"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3KWTYT0872DQJV628TD8XT1EG3L5LA","A2S64AUN7JI7ZS","Submitted","Fri Dec 04 12:50:07 PST 2020","Fri Dec 04 13:26:56 PST 2020","Mon Dec 07 13:26:56 PST 2020","","","","2209","100% (2/2)","0% (0/0)","0% (0/0)","0","1607116558958","715401"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3JRJSWSMQJV9ZA96DO2B51DATATE36","A31R560IXODLDC","Submitted","Fri Dec 04 13:07:58 PST 2020","Fri Dec 04 13:16:24 PST 2020","Mon Dec 07 13:16:24 PST 2020","","","","506","0% (0/0)","0% (0/0)","0% (0/0)","0","1607116125693","136064"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3GNA64GUZGE1ASMF0YL4EF08Q985QZ","A34UER5ZQ5APMB","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 13:00:34 PST 2020","Mon Dec 07 13:00:34 PST 2020","","","","624","0% (0/0)","0% (0/0)","0% (0/0)","0","1607115201867","885297"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","39U1BHVTDN1BOTR33JR64NDBWLY3T5","A3I5PDW6RSPFRG","Submitted","Fri Dec 04 15:52:20 PST 2020","Fri Dec 04 16:02:48 PST 2020","Mon Dec 07 16:02:48 PST 2020","","","","628","0% (0/0)","0% (0/0)","0% (0/0)","0","1607125963924","145237"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3018Q3ZVOK0YSZDW891LRGQZE9BARB","A3N0QZ9ZKUCTCQ","Submitted","Fri Dec 04 14:07:32 PST 2020","Fri Dec 04 14:32:23 PST 2020","Mon Dec 07 14:32:23 PST 2020","","","","1491","0% (0/0)","0% (0/0)","0% (0/0)","0","1607120613621","595062"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3LOTDFNYA99YWMBQIJXJSG97343FWW","AD1WGUMVD6KED","Submitted","Fri Dec 04 12:50:07 PST 2020","Fri Dec 04 13:22:35 PST 2020","Mon Dec 07 13:22:35 PST 2020","","","","1948","0% (0/0)","0% (0/0)","0% (0/0)","0","1607116484782","117670"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3SB5N7Y3O5EB2W600WAG360F3EOG0U","APGX2WZ59OWDN","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 13:14:26 PST 2020","Mon Dec 07 13:14:26 PST 2020","","","","1456","100% (4/4)","0% (0/0)","0% (0/0)","0","1607115985491","144378"
"37VUR2VJ6BZV6PDJ4RDW302MNSUC1Z","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3MMN5BL1W1E7BY1JUMQUI9IJ2CK3MK","AWDU600NXZ26L","Submitted","Fri Dec 04 12:50:09 PST 2020","Fri Dec 04 12:56:46 PST 2020","Mon Dec 07 12:56:46 PST 2020","","","","397","100% (2/2)","0% (0/0)","0% (0/0)","0","1607115047337","905175"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3F0BG9B9MRXP6YRKF1HVPLH6GOJY79","A171RZ3O028XF6","Submitted","Fri Dec 04 12:50:07 PST 2020","Fri Dec 04 13:14:09 PST 2020","Mon Dec 07 13:14:09 PST 2020","","","","1442","0% (0/0)","0% (0/0)","0% (0/0)","0","1607115480159","905632"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3NG53N1RLXTZXY42YJDIQUKPN3N8PD","A191V7PT3DQKDP","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 12:56:54 PST 2020","Mon Dec 07 12:56:54 PST 2020","","","","404","0% (0/0)","0% (0/0)","0% (0/0)","0","1607115070015","923517"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3X3OR7WPZ1A96DP46RKB9DB5ITM8LF","A1TRDA6U1XW18L","Submitted","Fri Dec 04 13:22:41 PST 2020","Fri Dec 04 13:36:21 PST 2020","Mon Dec 07 13:36:21 PST 2020","","","","820","0% (0/0)","0% (0/0)","0% (0/0)","0","1607117492816","578340"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","30X31N5D650ATED9NY1QHQVV0BUASZ","A1XVEKS9O73ERE","Submitted","Fri Dec 04 12:50:08 PST 2020","Fri Dec 04 13:05:26 PST 2020","Mon Dec 07 13:05:26 PST 2020","","","","918","100% (2/2)","0% (0/0)","0% (0/0)","0","1607115116358","596970"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3OHYZ19UGEFVVMLGGHKHXLLU3MRAO2","A260X87Z3YPJR1","Submitted","Fri Dec 04 12:50:06 PST 2020","Fri Dec 04 13:04:03 PST 2020","Mon Dec 07 13:04:03 PST 2020","","","","837","0% (0/0)","0% (0/0)","0% (0/0)","0","1607115552593","172864"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","30BUDKLTXF5CDPWAR7Q4KYBU76KE5W","A2BNOEYZ3VRW2R","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 13:23:13 PST 2020","Mon Dec 07 13:23:13 PST 2020","","","","1983","100% (2/2)","0% (0/0)","0% (0/0)","0","1607115052292","391730"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3DI28L7YXCODP7VRQKOSH8YDVQFE1E","A3HQXCWOIQKT4F","Submitted","Fri Dec 04 15:10:37 PST 2020","Fri Dec 04 15:29:19 PST 2020","Mon Dec 07 15:29:19 PST 2020","","","","1122","0% (0/0)","0% (0/0)","0% (0/0)","0","1607124046234","709071"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3SKEMFQBZ5FYM77MLR8AUDYQTTH8KC","A3KXJBKUEMNZV7","Submitted","Fri Dec 04 13:50:24 PST 2020","Fri Dec 04 14:07:26 PST 2020","Mon Dec 07 14:07:26 PST 2020","","","","1022","0% (0/0)","0% (0/0)","0% (0/0)","0","1607118786567","946764"
"3WRAAIUSBK9F3B1ER62CSEGZS4NXA9","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3ATPCQ38JAK7P0PIM4TFZCJWHWPYA0","AQ6GU6IZHIFWZ","Submitted","Fri Dec 04 12:50:08 PST 2020","Fri Dec 04 13:37:04 PST 2020","Mon Dec 07 13:37:04 PST 2020","","","","2816","0% (0/0)","0% (0/0)","0% (0/0)","0","1607117474340","333831"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3180JW2OT6MKO5I2581VHEOMCEG5J8","A198MSVO1VTAT5","Submitted","Fri Dec 04 12:50:07 PST 2020","Fri Dec 04 13:40:35 PST 2020","Mon Dec 07 13:40:35 PST 2020","","","","3028","100% (2/2)","0% (0/0)","0% (0/0)","0","1607116912260","816034"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","31JLPPHS2W4VB1MV7257AD7OXCZ3OZ","A1YSYI926BBOHW","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 12:58:36 PST 2020","Mon Dec 07 12:58:36 PST 2020","","","","506","100% (2/2)","0% (0/0)","0% (0/0)","0","1607115176545","414758"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3I0BTBYZAZVBONR0U2WMA67J8AE0YC","A231KDND93GAVX","Submitted","Fri Dec 04 12:50:09 PST 2020","Fri Dec 04 13:23:37 PST 2020","Mon Dec 07 13:23:37 PST 2020","","","","2008","0% (0/0)","0% (0/0)","0% (0/0)","0","1607116335649","335891"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","33IZTU6J83BMPRL2Y8T41Y6T1W8XSV","A26ST4UX73VPLW","Submitted","Fri Dec 04 13:50:44 PST 2020","Fri Dec 04 13:57:17 PST 2020","Mon Dec 07 13:57:17 PST 2020","","","","393","0% (0/0)","0% (0/0)","0% (0/0)","0","1607118686541","344110"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","34Z02EIMIUNF71S6KW9N2PF4T8W0TN","A2OR46JV43TOJV","Submitted","Fri Dec 04 12:50:07 PST 2020","Fri Dec 04 13:03:17 PST 2020","Mon Dec 07 13:03:17 PST 2020","","","","790","0% (0/0)","0% (0/0)","0% (0/0)","0","1607115323722","409027"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","37U1UTWH9XWK9BKHBBH7VPK4OLB8R5","A2Z6NL0CTXY0ZB","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 13:04:20 PST 2020","Mon Dec 07 13:04:20 PST 2020","","","","850","0% (0/0)","0% (0/0)","0% (0/0)","0","1607115408614","238082"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3FQ5JJ512NYJPEUQRTXTCAOLIOGKNC","A3CH1Z6J9R38G9","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 12:59:34 PST 2020","Mon Dec 07 12:59:34 PST 2020","","","","564","100% (1/1)","0% (0/0)","0% (0/0)","0","1607115069598","713124"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3KIBXJ1WD7417ZU2S8X6RZOQ8YLKOR","A3FGT6EU39C6S4","Submitted","Fri Dec 04 12:50:10 PST 2020","Fri Dec 04 13:20:15 PST 2020","Mon Dec 07 13:20:15 PST 2020","","","","1805","0% (0/0)","0% (0/0)","0% (0/0)","0","1607116491165","168039"
"3TFJJUELSIZ2VAVFNVDA8JCRFY82C6","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:00 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:00 PST 2020","","","3U088ZLJVM37ZIW0F1EYP9M3X2E0WD","A3V2XCDF45VN9X","Submitted","Fri Dec 04 12:50:09 PST 2020","Fri Dec 04 12:57:10 PST 2020","Mon Dec 07 12:57:10 PST 2020","","","","421","100% (1/1)","0% (0/0)","0% (0/0)","0","1607115097420","855400"
"3FSEU3P2NSAN5W1JKII6YMJLRRQRRF","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:01 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:01 PST 2020","","","36AHBNMV1TM5N7SU6EKHPDR22ZNDYI","A1UN1Y6PAM3J8L","Submitted","Fri Dec 04 14:06:20 PST 2020","Fri Dec 04 14:33:03 PST 2020","Mon Dec 07 14:33:03 PST 2020","","","","1603","0% (0/0)","0% (0/0)","0% (0/0)","0","1607120548427","241281"
"3FSEU3P2NSAN5W1JKII6YMJLRRQRRF","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:01 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:01 PST 2020","","","3QILPRALQ75ZUDSPI40QM5FUNOM8NH","A1ZNRERDDZZHGW","Submitted","Fri Dec 04 12:50:09 PST 2020","Fri Dec 04 13:00:41 PST 2020","Mon Dec 07 13:00:41 PST 2020","","","","632","0% (0/0)","0% (0/0)","0% (0/0)","0","1607114805281","384970"
"3FSEU3P2NSAN5W1JKII6YMJLRRQRRF","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:01 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:01 PST 2020","","","33M4IA01QIBAOCLPJJTZBO1XFUPXR7","A2FMEIDYEIWJA8","Submitted","Fri Dec 04 14:16:47 PST 2020","Fri Dec 04 14:26:22 PST 2020","Mon Dec 07 14:26:22 PST 2020","","","","575","0% (0/0)","0% (0/0)","0% (0/0)","0","1607120276372","868183"
"3FSEU3P2NSAN5W1JKII6YMJLRRQRRF","3T5H7R2NRDVL4ADFNLS5R4MSF2YWZB","Play a word guessing game.","Watch someone spell out a word by stacking lettered blocks, and guess which word they are spelling. Get bonus payment if you guess correctly!","survey, experiment, psychology, questionnaire, study, game","$2.00","Fri Dec 04 12:50:01 PST 2020","9","BatchId:4270661;OriginalHitTemplateId:920937340;","3600","259200","Fri Dec 11 12:50:01 PST 2020","","","3HPZF4IVNO3VIFMG6IP6579KHZAYC2","A2LVCS009DMEAT","Submitted","Fri Dec 04 15:51:28 PST 2020","Fri Dec 04 16:25:53 PST 2020","Mon Dec 07 16:25:53 PST 2020","","","","2065","100% (1/1)","0% (0/0)","0% (0/0)","0","1607126650608","407251"
